individualid,originalid,Traitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,Trait,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,Temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curatedbycitation,curatedbydoi,submittedby,contributoremail,notes,published,embargorelease,curve_ID
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,12.71,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,13.47,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,13.85,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,14.8,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,11.95,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,91,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,12.14,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,91,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,12.52,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,91,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,13.09,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,91,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,13.28,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,91,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.4,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.59,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,8.16,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,8.54,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,9.11,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,87,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,6.45,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,86,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,35,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.02,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,86,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,35,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.21,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,86,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,35,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.59,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,86,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,35,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,7.78,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,86,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,35,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1a,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,34.5,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,44,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,15,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1b,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
NA,NA,development time,replicate-level mean duration of life stage,NA,NA,34.68,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keyport NJ USA,colony,01/01/1995,NA,1,decimal,40.432626,-74.200342,Aedes albopictus,NA,NA,NA,44,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,15,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,figure 1b,Healy et al. 2019. Development of a degree-day model to predict egg hatch of Aedes albopictus. J Am Mosq Control Assoc 35:4,10.2987/19-6841.1,NA,NA,Marharyta Blaha,marharyta.blaha@gmail.com,NA,NA,NA,25
